티커,시가,고가,저가,종가,거래량,거래대금,등락률,시장,시가총액,종목유형,종목명,기관합계_5일,외국인합계_5일,개인_5일,업종,스냅샷일자
014830,80400,83300,83300,83300,17849,1480000000,3.61,KOSPI,563700000000,stock,유니드,0.0,0.0,0.0,화학,20260331
011930,2585,2735,2735,2735,10695343,29231000000,5.8,KOSPI,563000000000,stock,신성이엔지,296539755.0,-7933150220.0,7907432335.0,반도체와반도체장비,20260331
009410,1753,1864,1864,1864,689694,1275000000,6.33,KOSPI,554700000000,stock,태영건설,0.0,0.0,0.0,건설,20260331
016610,11950,13070,13070,13070,77159,984000000,9.37,KOSPI,554800000000,stock,DB증권,0.0,0.0,0.0,증권,20260331
005389,224000,236000,236000,236000,10406,2433000000,5.36,KOSPI,549300000000,stock,현대차3우B,0.0,0.0,0.0,자동차,20260331
020000,23250,24350,24350,24350,91746,2233000000,4.73,KOSPI,546400000000,stock,한섬,0.0,0.0,0.0,"섬유,의류,신발,호화품",20260331
016380,5200,5410,5410,5410,285394,1536000000,4.04,KOSPI,541000000000,stock,KG스틸,0.0,0.0,0.0,철강,20260331
003300,16760,17140,17140,17140,25035,425000000,2.27,KOSPI,528500000000,stock,한일홀딩스,0.0,0.0,0.0,건축자재,20260331
284740,23150,23550,23550,23550,17155,402000000,1.73,KOSPI,528400000000,stock,쿠쿠홈시스,0.0,0.0,0.0,가정용기기와용품,20260331
000070,66000,67600,67600,67600,7401,497000000,2.42,KOSPI,524800000000,stock,삼양홀딩스,0.0,0.0,0.0,화학,20260331
009900,9540,9960,9960,9960,171555,1684000000,4.4,KOSPI,522600000000,stock,명신산업,0.0,0.0,0.0,자동차부품,20260331
006110,40200,34475,34475,34475,957127,33439000000,-14.24,KOSPI,521400000000,stock,삼아알미늄,-110597800.0,-656228350.0,776787700.0,비철금속,20260331
377740,5060,5140,5140,5140,35749,183000000,1.58,KOSPI,522900000000,stock,바이오노트,0.0,0.0,0.0,건강관리장비와용품,20260331
217590,18740,21500,21500,21500,1012138,21494000000,14.73,KOSPI,518000000000,stock,티엠씨,0.0,0.0,0.0,조선,20260331
453340,15820,15980,15980,15980,20262,323000000,1.01,KOSPI,519400000000,stock,현대그린푸드,0.0,0.0,0.0,식품,20260331
016590,13180,12760,12760,12760,59628,753000000,-3.19,KOSPI,514200000000,stock,신대양제지,0.0,0.0,0.0,포장재,20260331
005810,34300,35500,35500,35500,26625,939000000,3.5,KOSPI,511800000000,stock,풍산홀딩스,0.0,0.0,0.0,비철금속,20260331
448730,5550,5510,5510,5510,63115,348000000,-0.72,KOSPI,501700000000,stock,삼성FN리츠,0.0,0.0,0.0,부동산,20260331
009155,157400,172500,172500,172500,20785,3543000000,9.59,KOSPI,501500000000,stock,삼성전기우,0.0,0.0,0.0,전자장비와기기,20260331
029530,49350,51400,51400,51400,4269,216000000,4.15,KOSPI,499400000000,stock,신도리코,0.0,0.0,0.0,사무용전자제품,20260331
090435,45650,46600,46600,46600,6785,315000000,2.08,KOSPI,492000000000,stock,아모레퍼시픽우,0.0,0.0,0.0,화장품,20260331
105840,22350,24300,24300,24300,336073,8052000000,8.72,KOSPI,490800000000,stock,우진,0.0,0.0,0.0,기계,20260331
452260,2385,2520,2520,2520,2692562,6699000000,5.66,KOSPI,488500000000,stock,한화갤러리아,0.0,0.0,0.0,백화점과일반상점,20260331
034310,13040,13080,13080,13080,18536,243000000,0.31,KOSPI,480800000000,stock,NICE,0.0,0.0,0.0,IT서비스,20260331
006220,11800,12570,12570,12570,99043,1228000000,6.53,KOSPI,475100000000,stock,제주은행,0.0,0.0,0.0,은행,20260331
145990,44600,46000,46000,46000,4038,185000000,3.14,KOSPI,474400000000,stock,삼양사,0.0,0.0,0.0,식품,20260331
005945,24200,25000,25000,25000,69929,1736000000,3.31,KOSPI,471800000000,stock,NH투자증권우,0.0,0.0,0.0,증권,20260331
192650,6270,6700,6700,6700,98355,648000000,6.86,KOSPI,462100000000,stock,드림텍,0.0,0.0,0.0,핸드셋,20260331
001200,4415,4755,4755,4755,711043,3321000000,7.7,KOSPI,460600000000,stock,유진투자증권,0.0,0.0,0.0,증권,20260331
017810,11600,12070,12070,12070,24348,291000000,4.05,KOSPI,460100000000,stock,풀무원,0.0,0.0,0.0,식품,20260331
004700,65400,68400,68400,68400,3945,266000000,4.59,KOSPI,454800000000,stock,조광피혁,0.0,0.0,0.0,"섬유,의류,신발,호화품",20260331
015360,75900,79500,79500,79500,7155,563000000,4.74,KOSPI,453200000000,stock,INVENI,0.0,0.0,0.0,가스유틸리티,20260331
145720,51200,52500,52500,52500,18563,969000000,2.54,KOSPI,452800000000,stock,덴티움,0.0,0.0,0.0,건강관리장비와용품,20260331
460860,8910,9130,9130,9130,77701,709000000,2.47,KOSPI,452900000000,stock,동국제강,0.0,0.0,0.0,철강,20260331
027410,4525,4705,4705,4705,353353,1640000000,3.98,KOSPI,450300000000,stock,BGF,0.0,0.0,0.0,화학,20260331
105630,11030,11290,11290,11290,51680,580000000,2.36,KOSPI,451600000000,stock,한세실업,0.0,0.0,0.0,"섬유,의류,신발,호화품",20260331
016800,37200,38350,38350,38350,1309,49000000,3.09,KOSPI,441000000000,stock,퍼시스,0.0,0.0,0.0,가구,20260331
009290,8240,8760,8760,8760,290626,2512000000,6.31,KOSPI,436200000000,stock,광동제약,0.0,0.0,0.0,제약,20260331
008060,12260,12890,12890,12890,95520,1220000000,5.14,KOSPI,436800000000,stock,대덕,0.0,0.0,0.0,전자장비와기기,20260331
357120,4470,4470,4470,4470,93488,419000000,0.0,KOSPI,435100000000,stock,코람코라이프인프라리츠,0.0,0.0,0.0,부동산,20260331
072710,91000,93700,93700,93700,4196,391000000,2.97,KOSPI,434600000000,stock,농심홀딩스,0.0,0.0,0.0,식품,20260331
005610,49500,50000,50000,50000,1739,86000000,1.01,KOSPI,431500000000,stock,SPC삼립,0.0,0.0,0.0,식품,20260331
006340,4920,5450,5450,5450,2687979,14272000000,10.77,KOSPI,427400000000,stock,대원전선,0.0,0.0,0.0,전기장비,20260331
001530,21650,21600,21600,21600,41048,875000000,-0.23,KOSPI,426200000000,stock,DI동일,0.0,0.0,0.0,"섬유,의류,신발,호화품",20260331
031430,11790,12170,12170,12170,41938,506000000,3.22,KOSPI,425800000000,stock,신세계인터내셔날,0.0,0.0,0.0,"섬유,의류,신발,호화품",20260331
170900,43800,45450,45450,45450,12663,572000000,3.77,KOSPI,421300000000,stock,동아에스티,0.0,0.0,0.0,제약,20260331
089590,4990,5160,5160,5160,199734,1020000000,3.41,KOSPI,416100000000,stock,제주항공,0.0,0.0,0.0,항공사,20260331
034830,1697,1617,1617,1617,1978030,3260000000,-4.71,KOSPI,408300000000,stock,한국토지신탁,0.0,0.0,0.0,부동산,20260331
029460,30000,31400,31400,31400,29641,921000000,4.67,KOSPI,404100000000,stock,케이씨,0.0,0.0,0.0,반도체와반도체장비,20260331
018250,15130,15200,15200,15200,128677,1961000000,0.46,KOSPI,401400000000,stock,애경산업,0.0,0.0,0.0,화장품,20260331
344820,24700,24950,24950,24950,21845,545000000,1.01,KOSPI,398500000000,stock,KCC글라스,0.0,0.0,0.0,건축자재,20260331
183190,10380,10730,10730,10730,87693,938000000,3.37,KOSPI,396200000000,stock,아세아시멘트,0.0,0.0,0.0,건축자재,20260331
025860,7990,7910,7910,7910,914483,7150000000,-1.0,KOSPI,393000000000,stock,남해화학,0.0,0.0,0.0,화학,20260331
010690,10310,11270,11270,11270,134388,1474000000,9.31,KOSPI,393600000000,stock,화신,0.0,0.0,0.0,자동차부품,20260331
126720,25900,27250,27250,27250,48780,1321000000,5.21,KOSPI,389300000000,stock,수산인더스트리,0.0,0.0,0.0,에너지장비및서비스,20260331
417310,9500,9650,9650,9650,50283,483000000,1.58,KOSPI,389900000000,stock,코람코더원리츠,0.0,0.0,0.0,부동산,20260331
060980,41800,42350,42350,42350,19005,803000000,1.32,KOSPI,384500000000,stock,HL홀딩스,0.0,0.0,0.0,자동차부품,20260331
097520,20500,22000,22000,22000,38650,841000000,7.32,KOSPI,382800000000,stock,엠씨넥스,0.0,0.0,0.0,핸드셋,20260331
026890,8530,9180,9180,9180,85059,770000000,7.62,KOSPI,382600000000,stock,스틱인베스트먼트,0.0,0.0,0.0,창업투자,20260331
306200,124000,132900,132900,132900,11561,1504000000,7.18,KOSPI,376900000000,stock,세아제강,0.0,0.0,0.0,철강,20260331
403550,11550,11350,11350,11350,18781,214000000,-1.73,KOSPI,372800000000,stock,쏘카,0.0,0.0,0.0,도로와철도운송,20260331
200880,12740,13480,13480,13480,43473,578000000,5.81,KOSPI,364300000000,stock,서연이화,0.0,0.0,0.0,자동차부품,20260331
000157,381000,407000,407000,407000,1833,742000000,6.82,KOSPI,363500000000,stock,두산2우B,0.0,0.0,0.0,복합기업,20260331
084010,10180,10580,10580,10580,34190,359000000,3.93,KOSPI,363700000000,stock,대한제강,0.0,0.0,0.0,철강,20260331
126560,3275,3285,3285,3285,90915,297000000,0.31,KOSPI,362000000000,stock,현대퓨처넷,0.0,0.0,0.0,화장품,20260331
006405,211000,223000,223000,223000,7677,1678000000,5.69,KOSPI,360800000000,stock,삼성SDI우,0.0,0.0,0.0,전기제품,20260331
002710,13180,13740,13740,13740,64850,880000000,4.25,KOSPI,360200000000,stock,TCC스틸,0.0,0.0,0.0,철강,20260331
001940,24750,25300,25300,25300,6490,164000000,2.22,KOSPI,358700000000,stock,KISCO홀딩스,0.0,0.0,0.0,철강,20260331
001390,4980,5280,5280,5280,585449,3045000000,6.02,KOSPI,355000000000,stock,KG케미칼,0.0,0.0,0.0,자동차,20260331
002810,18700,19090,19090,19090,30035,574000000,2.09,KOSPI,352500000000,stock,삼영무역,0.0,0.0,0.0,화학,20260331
002310,8510,8700,8700,8700,148944,1271000000,2.23,KOSPI,352200000000,stock,아세아제지,0.0,0.0,0.0,포장재,20260331
010820,6600,7220,7220,7220,1171878,8300000000,9.39,KOSPI,352100000000,stock,퍼스텍,0.0,0.0,0.0,우주항공과국방,20260331
005720,6330,6520,6520,6520,52858,340000000,3.0,KOSPI,349100000000,stock,넥센,0.0,0.0,0.0,자동차부품,20260331
015860,6530,7060,7060,7060,123396,854000000,8.12,KOSPI,348400000000,stock,일진홀딩스,0.0,0.0,0.0,전기장비,20260331
053690,26900,31800,31800,31800,2138767,66324000000,18.22,KOSPI,348500000000,stock,한미글로벌,-912352650.0,-5788226600.0,7362695050.0,건설,20260331
011760,24300,25850,25850,25850,29601,757000000,6.38,KOSPI,342000000000,stock,현대코퍼레이션,0.0,0.0,0.0,무역회사와판매업체,20260331
092230,78300,80800,80800,80800,1585,127000000,3.19,KOSPI,341400000000,stock,KPX홀딩스,0.0,0.0,0.0,화학,20260331
092220,1615,1702,1702,1702,8573571,14747000000,5.39,KOSPI,341700000000,stock,KEC,0.0,0.0,0.0,반도체와반도체장비,20260331
012030,1596,1692,1692,1692,592051,995000000,6.02,KOSPI,340400000000,stock,DB,0.0,0.0,0.0,IT서비스,20260331
009160,4965,5200,5200,5200,172991,892000000,4.73,KOSPI,339900000000,stock,SIMPAC,0.0,0.0,0.0,비철금속,20260331
017860,19410,19040,19040,19040,200281,3776000000,-1.91,KOSPI,334800000000,stock,DS단석,0.0,0.0,0.0,화학,20260331
011500,19970,21300,21300,21300,148660,3104000000,6.66,KOSPI,333100000000,stock,한농화성,0.0,0.0,0.0,화학,20260331
194370,10950,11490,11490,11490,59274,671000000,4.93,KOSPI,333400000000,stock,제이에스코퍼레이션,0.0,0.0,0.0,"섬유,의류,신발,호화품",20260331
007690,35450,35850,35850,35850,6060,216000000,1.13,KOSPI,332000000000,stock,국도화학,0.0,0.0,0.0,화학,20260331
037270,5130,5220,5220,5220,517085,2672000000,1.75,KOSPI,332300000000,stock,YG PLUS,0.0,0.0,0.0,방송과엔터테인먼트,20260331
092200,8230,8520,8520,8520,225964,1914000000,3.52,KOSPI,331300000000,stock,디아이씨,0.0,0.0,0.0,자동차부품,20260331
084690,8970,9150,9150,9150,38121,347000000,2.01,KOSPI,331300000000,stock,대상홀딩스,0.0,0.0,0.0,식품,20260331
001750,24450,25950,25950,25950,19887,504000000,6.13,KOSPI,330300000000,stock,한양증권,0.0,0.0,0.0,증권,20260331
272450,6060,6300,6300,6300,74660,468000000,3.96,KOSPI,328900000000,stock,진에어,0.0,0.0,0.0,항공사,20260331
104700,8950,9010,9010,9010,13089,117000000,0.67,KOSPI,328400000000,stock,한국철강,0.0,0.0,0.0,철강,20260331
033270,19850,20500,20500,20500,18851,384000000,3.27,KOSPI,326200000000,stock,유나이티드제약,0.0,0.0,0.0,제약,20260331
003520,1716,1778,1778,1778,258584,456000000,3.61,KOSPI,325200000000,stock,영진약품,0.0,0.0,0.0,제약,20260331
475560,21150,21900,21900,21900,31120,682000000,3.55,KOSPI,324700000000,stock,더본코리아,0.0,0.0,0.0,"호텔,레스토랑,레저",20260331
001230,9700,10160,10160,10160,86901,879000000,4.74,KOSPI,323100000000,stock,동국홀딩스,0.0,0.0,0.0,철강,20260331
078520,11980,12330,12330,12330,72250,893000000,2.92,KOSPI,320800000000,stock,에이블씨엔씨,0.0,0.0,0.0,화장품,20260331
123890,2570,2590,2590,2590,264239,684000000,0.78,KOSPI,316900000000,stock,한국자산신탁,0.0,0.0,0.0,부동산,20260331
348950,1520,1595,1595,1595,499532,788000000,4.93,KOSPI,314800000000,stock,제이알글로벌리츠,0.0,0.0,0.0,부동산,20260331
286940,19990,20750,20750,20750,11458,237000000,3.8,KOSPI,313900000000,stock,롯데이노베이트,0.0,0.0,0.0,IT서비스,20260331
006805,20600,22300,22300,22300,74739,1652000000,8.25,KOSPI,313900000000,stock,미래에셋증권우,0.0,0.0,0.0,증권,20260331
017390,62000,63000,63000,63000,5699,358000000,1.61,KOSPI,311900000000,stock,서울가스,0.0,0.0,0.0,가스유틸리티,20260331
000650,208500,218000,218000,218000,1788,384000000,4.56,KOSPI,311600000000,stock,천일고속,0.0,0.0,0.0,도로와철도운송,20260331
900140,1599,1606,1606,1606,725385,1146000000,0.44,KOSPI,310300000000,stock,엘브이엠씨홀딩스,0.0,0.0,0.0,자동차,20260331
001340,6670,6900,6900,6900,161183,1105000000,3.45,KOSPI,309900000000,stock,PKC,0.0,0.0,0.0,화학,20260331
005680,15180,15470,15470,15470,114390,1765000000,1.91,KOSPI,309400000000,stock,삼영전자,0.0,0.0,0.0,전기제품,20260331
024720,8670,9000,9000,9000,28251,252000000,3.81,KOSPI,308700000000,stock,콜마홀딩스,0.0,0.0,0.0,화장품,20260331
096760,3955,4165,4165,4165,63303,260000000,5.31,KOSPI,307900000000,stock,JW홀딩스,0.0,0.0,0.0,제약,20260331
003920,49600,51100,51100,51100,5483,279000000,3.02,KOSPI,306600000000,stock,남양유업,0.0,0.0,0.0,식품,20260331
128820,6630,6790,6790,6790,577640,3867000000,2.41,KOSPI,307100000000,stock,대성산업,0.0,0.0,0.0,석유와가스,20260331
092790,10850,11630,11630,11630,130852,1496000000,7.19,KOSPI,302400000000,stock,넥스틸,0.0,0.0,0.0,철강,20260331
091810,844,901,901,901,4884812,4352000000,6.75,KOSPI,302700000000,stock,티웨이항공,0.0,0.0,0.0,항공사,20260331
088260,4740,4775,4775,4775,45424,216000000,0.74,KOSPI,302500000000,stock,이리츠코크렙,0.0,0.0,0.0,부동산,20260331
003120,22000,22500,22500,22500,1971,44000000,2.27,KOSPI,299300000000,stock,일성아이에스,0.0,0.0,0.0,제약,20260331
002320,18740,19220,19220,19220,41379,793000000,2.56,KOSPI,298300000000,stock,한진,0.0,0.0,0.0,항공화물운송과물류,20260331
001460,46000,47750,47750,47750,5227,245000000,3.8,KOSPI,298300000000,stock,BYC,0.0,0.0,0.0,"섬유,의류,신발,호화품",20260331
005010,5240,5280,5280,5280,865523,4592000000,0.76,KOSPI,296700000000,stock,휴스틸,0.0,0.0,0.0,철강,20260331
004310,8670,9180,9180,9180,259544,2344000000,5.88,KOSPI,293800000000,stock,현대약품,0.0,0.0,0.0,제약,20260331
003960,31250,32000,32000,32000,5839,186000000,2.4,KOSPI,293300000000,stock,사조대림,0.0,0.0,0.0,식품,20260331
004360,14700,15330,15330,15330,27091,411000000,4.29,KOSPI,293000000000,stock,세방,0.0,0.0,0.0,항공화물운송과물류,20260331
034120,15320,15640,15640,15640,13584,212000000,2.09,KOSPI,290100000000,stock,SBS,0.0,0.0,0.0,방송과엔터테인먼트,20260331
037710,36000,36450,36450,36450,10894,396000000,1.25,KOSPI,290000000000,stock,광주신세계,0.0,0.0,0.0,백화점과일반상점,20260331
334890,4045,4100,4100,4100,53805,220000000,1.36,KOSPI,284700000000,stock,이지스밸류플러스리츠,0.0,0.0,0.0,부동산,20260331
000320,20350,21400,21400,21400,6629,140000000,5.16,KOSPI,284400000000,stock,노루홀딩스,0.0,0.0,0.0,건축자재,20260331
000490,9270,9840,9840,9840,183329,1787000000,6.15,KOSPI,283700000000,stock,대동,0.0,0.0,0.0,기계,20260331
003070,10560,11130,11130,11130,86459,953000000,5.4,KOSPI,283000000000,stock,코오롱글로벌,0.0,0.0,0.0,건설,20260331
241590,4500,4670,4670,4670,61180,285000000,3.78,KOSPI,283000000000,stock,화승엔터프라이즈,0.0,0.0,0.0,"섬유,의류,신발,호화품",20260331
000540,4170,4380,4380,4380,76567,329000000,5.04,KOSPI,281400000000,stock,흥국화재,0.0,0.0,0.0,손해보험,20260331
002900,6430,6720,6720,6720,191246,1276000000,4.51,KOSPI,278200000000,stock,TYM,0.0,0.0,0.0,기계,20260331
058430,45000,46300,46300,46300,17574,808000000,2.89,KOSPI,277800000000,stock,포스코스틸리온,0.0,0.0,0.0,비철금속,20260331
035510,18350,19720,19720,19720,342240,6674000000,7.47,KOSPI,275700000000,stock,신세계 I&C,0.0,0.0,0.0,IT서비스,20260331
003200,11280,12040,12040,12040,28845,340000000,6.74,KOSPI,276400000000,stock,일신방직,0.0,0.0,0.0,"섬유,의류,신발,호화품",20260331
377190,3040,3040,3040,3040,122789,375000000,0.0,KOSPI,268700000000,stock,디앤디플랫폼리츠,0.0,0.0,0.0,부동산,20260331
001790,2920,2995,2995,2995,414515,1233000000,2.57,KOSPI,268600000000,stock,대한제당,0.0,0.0,0.0,식품,20260331
007160,50400,53500,53500,53500,3941,206000000,6.15,KOSPI,267500000000,stock,사조산업,0.0,0.0,0.0,식품,20260331
035150,12660,12870,12870,12870,6568,84000000,1.66,KOSPI,261400000000,stock,백산,0.0,0.0,0.0,"섬유,의류,신발,호화품",20260331
134380,118600,118600,118600,118600,0,0,0.0,KOSPI,260800000000,stock,미원화학,0.0,0.0,0.0,화학,20260331
0030R0,4330,4355,4355,4355,57212,248000000,0.58,KOSPI,260300000000,stock,대신밸류리츠,0.0,0.0,0.0,,20260331
000050,9020,9450,9450,9450,53000,493000000,4.77,KOSPI,259100000000,stock,경방,0.0,0.0,0.0,"섬유,의류,신발,호화품",20260331
117580,9370,9360,9360,9360,623319,5802000000,-0.11,KOSPI,257400000000,stock,대성에너지,0.0,0.0,0.0,가스유틸리티,20260331
108670,27800,28650,28650,28650,10558,300000000,3.06,KOSPI,256900000000,stock,LX하우시스,0.0,0.0,0.0,건축자재,20260331
02826K,166200,174800,174800,174800,2186,380000000,5.17,KOSPI,256500000000,stock,삼성물산우B,0.0,0.0,0.0,,20260331
044450,10900,11120,11120,11120,391866,4235000000,2.02,KOSPI,256700000000,stock,KSS해운,0.0,0.0,0.0,해운사,20260331
404990,4380,4300,4300,4300,130673,562000000,-1.83,KOSPI,256100000000,stock,신한서부티엔디리츠,0.0,0.0,0.0,부동산,20260331
000390,8800,9390,9390,9390,706403,6543000000,6.7,KOSPI,255400000000,stock,삼화페인트,0.0,0.0,0.0,건축자재,20260331
000430,3920,4120,4120,4120,119643,486000000,5.1,KOSPI,255400000000,stock,대원강업,0.0,0.0,0.0,자동차부품,20260331
003720,6970,7415,7415,7415,442282,3226000000,6.38,KOSPI,252100000000,stock,삼영,0.0,0.0,0.0,화학,20260331
009470,34100,37700,37700,37700,71460,2636000000,10.56,KOSPI,249300000000,stock,삼화전기,0.0,0.0,0.0,전기제품,20260331
030210,3875,4080,4080,4080,61684,248000000,5.29,KOSPI,248500000000,stock,다올투자증권,0.0,0.0,0.0,증권,20260331
136490,9890,10450,10450,10450,71097,734000000,5.66,KOSPI,248500000000,stock,선진,0.0,0.0,0.0,식품,20260331
122900,7310,7400,7400,7400,19074,141000000,1.23,KOSPI,247400000000,stock,아이마켓코리아,0.0,0.0,0.0,상업서비스와공급품,20260331
033920,8340,8660,8660,8660,29479,254000000,3.84,KOSPI,246800000000,stock,무학,0.0,0.0,0.0,음료,20260331
000680,3045,3110,3110,3110,153402,474000000,2.13,KOSPI,245100000000,stock,LS네트웍스,0.0,0.0,0.0,증권,20260331
005500,17970,18370,18370,18370,9638,175000000,2.23,KOSPI,244700000000,stock,삼진제약,0.0,0.0,0.0,제약,20260331
210980,12910,13050,13050,13050,19616,256000000,1.08,KOSPI,243000000000,stock,SK디앤디,0.0,0.0,0.0,부동산,20260331
001130,141400,143600,143600,143600,2750,396000000,1.56,KOSPI,242700000000,stock,대한제분,0.0,0.0,0.0,식품,20260331
028100,17290,18080,18080,18080,51620,928000000,4.57,KOSPI,242100000000,stock,동아지질,0.0,0.0,0.0,건설,20260331
013580,25100,26850,26850,26850,68316,1791000000,6.97,KOSPI,239800000000,stock,계룡건설,0.0,0.0,0.0,건설,20260331
004560,14720,15780,15780,15780,65442,1020000000,7.2,KOSPI,237900000000,stock,현대비앤지스틸,0.0,0.0,0.0,비철금속,20260331
001630,46700,47550,47550,47550,1625,77000000,1.82,KOSPI,238200000000,stock,종근당홀딩스,0.0,0.0,0.0,제약,20260331
244920,10500,10420,10420,10420,41116,422000000,-0.76,KOSPI,235600000000,stock,에이플러스에셋,0.0,0.0,0.0,손해보험,20260331
003220,10200,10480,10480,10480,30174,313000000,2.75,KOSPI,235000000000,stock,대원제약,0.0,0.0,0.0,제약,20260331
009680,10530,10810,10810,10810,16488,177000000,2.66,KOSPI,234900000000,stock,모토닉,0.0,0.0,0.0,자동차부품,20260331
013890,10300,10530,10530,10530,16772,176000000,2.23,KOSPI,234300000000,stock,지누스,0.0,0.0,0.0,가구,20260331
001780,2655,2415,2415,2415,10305349,23909000000,-9.04,KOSPI,233800000000,stock,알루코,860285540.0,-1380172850.0,513584075.0,비철금속,20260331
095570,5060,5140,5140,5140,117267,602000000,1.58,KOSPI,232600000000,stock,AJ네트웍스,0.0,0.0,0.0,도로와철도운송,20260331
432320,2155,2285,2285,2285,258843,586000000,6.03,KOSPI,231700000000,stock,KB스타리츠,0.0,0.0,0.0,부동산,20260331
051905,106600,110100,110100,110100,5796,629000000,3.28,KOSPI,231200000000,stock,LG생활건강우,0.0,0.0,0.0,화장품,20260331
001080,5290,5530,5530,5530,64382,348000000,4.54,KOSPI,229500000000,stock,만호제강,0.0,0.0,0.0,철강,20260331
000520,9200,10620,10620,10620,697387,7142000000,15.43,KOSPI,230400000000,stock,삼일제약,0.0,0.0,0.0,제약,20260331
010580,2155,2060,2060,2060,895658,1871000000,-4.41,KOSPI,229200000000,stock,에스엠벡셀,0.0,0.0,0.0,자동차부품,20260331
003547,21950,22900,22900,22900,18255,414000000,4.33,KOSPI,229000000000,stock,대신증권2우B,0.0,0.0,0.0,증권,20260331
084680,1589,1616,1616,1616,472991,764000000,1.7,KOSPI,229200000000,stock,이월드,0.0,0.0,0.0,"섬유,의류,신발,호화품",20260331
004980,8930,9320,9320,9320,28855,267000000,4.37,KOSPI,228500000000,stock,성신양회,0.0,0.0,0.0,건축자재,20260331
000480,4765,4825,4825,4825,10889,52000000,1.26,KOSPI,226200000000,stock,CR홀딩스,0.0,0.0,0.0,비철금속,20260331
053210,4710,4705,4705,4705,74487,352000000,-0.11,KOSPI,223600000000,stock,스카이라이프,0.0,0.0,0.0,방송과엔터테인먼트,20260331
226320,10000,10190,10190,10190,13104,133000000,1.9,KOSPI,223500000000,stock,잇츠한불,0.0,0.0,0.0,화장품,20260331
007860,8990,9500,9500,9500,56163,527000000,5.67,KOSPI,223100000000,stock,서연,0.0,0.0,0.0,자동차부품,20260331
002150,6200,6500,6500,6500,62572,403000000,4.84,KOSPI,219200000000,stock,도화엔지니어링,0.0,0.0,0.0,건설,20260331
004430,8890,9070,9070,9070,33889,307000000,2.02,KOSPI,217700000000,stock,송원산업,0.0,0.0,0.0,화학,20260331
001250,2505,2635,2635,2635,827668,2160000000,5.19,KOSPI,217500000000,stock,GS글로벌,0.0,0.0,0.0,무역회사와판매업체,20260331
008490,18450,18700,18700,18700,29178,543000000,1.36,KOSPI,216300000000,stock,서흥,0.0,0.0,0.0,제약,20260331
010955,51500,53700,53700,53700,11299,601000000,4.27,KOSPI,216000000000,stock,S-Oil우,0.0,0.0,0.0,석유와가스,20260331
025000,48500,49250,49250,49250,4222,207000000,1.55,KOSPI,215700000000,stock,KPX케미칼,0.0,0.0,0.0,화학,20260331
016880,2655,2695,2695,2695,615627,1633000000,1.51,KOSPI,215400000000,stock,웅진,0.0,0.0,0.0,출판,20260331
298690,1805,1843,1843,1843,138826,255000000,2.11,KOSPI,215000000000,stock,에어부산,0.0,0.0,0.0,항공사,20260331
011690,5550,5850,5850,5850,223906,1300000000,5.41,KOSPI,214700000000,stock,와이투솔루션,0.0,0.0,0.0,전자장비와기기,20260331
033530,7200,7660,7660,7660,95601,718000000,6.39,KOSPI,213100000000,stock,SJG세종,0.0,0.0,0.0,자동차부품,20260331
039570,8080,8190,8190,8190,9021,73000000,1.36,KOSPI,212600000000,stock,HDC랩스,0.0,0.0,0.0,건설,20260331
007570,11210,11090,11090,11090,153861,1709000000,-1.07,KOSPI,211700000000,stock,일양약품,0.0,0.0,0.0,제약,20260331
008350,1800,1632,1632,1632,79244063,133736000000,-9.33,KOSPI,210700000000,stock,남선알미늄,653446.0,-1544456661.0,1474217120.0,비철금속,20260331
005950,7700,8020,8020,8020,133304,1066000000,4.16,KOSPI,210900000000,stock,이수화학,0.0,0.0,0.0,화학,20260331
102260,4100,4185,4185,4185,227164,940000000,2.07,KOSPI,210000000000,stock,동성케미컬,0.0,0.0,0.0,화학,20260331
487570,53500,56200,56200,56200,7459,413000000,5.05,KOSPI,209400000000,stock,HS효성,0.0,0.0,0.0,복합기업,20260331
000140,8830,9010,9010,9010,9314,83000000,2.04,KOSPI,209100000000,stock,하이트진로홀딩스,0.0,0.0,0.0,음료,20260331
339770,4065,4155,4155,4155,43124,179000000,2.21,KOSPI,207600000000,stock,교촌에프앤비,0.0,0.0,0.0,식품,20260331
003350,43850,45600,45600,45600,10300,463000000,3.99,KOSPI,206700000000,stock,한국화장품제조,0.0,0.0,0.0,화장품,20260331
004380,9960,9960,9960,9960,0,0,0.0,KOSPI,206200000000,stock,삼익THK,0.0,0.0,0.0,기계,20260331
234080,12560,12900,12900,12900,27655,355000000,2.71,KOSPI,204300000000,stock,JW생명과학,0.0,0.0,0.0,제약,20260331
271980,13950,13910,13910,13910,30735,420000000,-0.29,KOSPI,204500000000,stock,제일약품,0.0,0.0,0.0,제약,20260331
004090,15860,16050,16050,16050,332442,5297000000,1.2,KOSPI,203700000000,stock,한국석유,0.0,0.0,0.0,화학,20260331
003610,5060,5060,5060,5060,99864,503000000,0.0,KOSPI,203400000000,stock,방림,0.0,0.0,0.0,"섬유,의류,신발,호화품",20260331
003650,111700,115200,115200,115200,2161,246000000,3.13,KOSPI,200400000000,stock,미창석유,0.0,0.0,0.0,화학,20260331
003555,63600,66100,66100,66100,5144,335000000,3.93,KOSPI,199000000000,stock,LG우,0.0,0.0,0.0,복합기업,20260331
213500,8100,8270,8270,8270,82285,678000000,2.1,KOSPI,196800000000,stock,한솔제지,0.0,0.0,0.0,종이와목재,20260331
