티커,시가,고가,저가,종가,거래량,거래대금,등락률,시장,시가총액,종목유형,종목명,기관합계_5일,외국인합계_5일,개인_5일,업종,스냅샷일자
101160,29450,30650,30650,30650,99889,3046000000,4.07,KOSDAQ,506100000000,stock,월덱스,0.0,0.0,0.0,반도체와반도체장비,20260401
093320,100000,103300,103300,103300,4300,443000000,3.3,KOSDAQ,504100000000,stock,케이아이엔엑스,0.0,0.0,0.0,IT서비스,20260401
083450,24800,27250,27250,27250,192613,5156000000,9.88,KOSDAQ,502200000000,stock,GST,0.0,0.0,0.0,반도체와반도체장비,20260401
036620,5270,5540,5540,5540,387756,2104000000,5.12,KOSDAQ,501400000000,stock,감성코퍼레이션,0.0,0.0,0.0,"섬유,의류,신발,호화품",20260401
180400,4900,5080,5080,5080,255011,1284000000,3.67,KOSDAQ,500000000000,stock,DXVX,0.0,0.0,0.0,건강관리업체및서비스,20260401
006910,9460,10170,10170,10170,2681561,26960000000,7.51,KOSDAQ,499700000000,stock,보성파워텍,295937220.0,6899425410.0,-7213360660.0,전기장비,20260401
215200,49450,48200,48200,48200,29151,1414000000,-2.53,KOSDAQ,499600000000,stock,메가스터디교육,0.0,0.0,0.0,교육서비스,20260401
484590,11610,12060,12060,12060,272090,3261000000,3.88,KOSDAQ,497000000000,stock,삼양컴텍,0.0,0.0,0.0,우주항공과국방,20260401
230360,15850,15920,15920,15920,6626,105000000,0.44,KOSDAQ,493500000000,stock,에코마케팅,0.0,0.0,0.0,"섬유,의류,신발,호화품",20260401
494120,58800,64100,64100,64100,99884,6331000000,9.01,KOSDAQ,488200000000,stock,큐리오시스,0.0,0.0,0.0,생명과학도구및서비스,20260401
338840,30750,32150,32150,32150,151612,4877000000,4.55,KOSDAQ,488000000000,stock,와이바이오로직스,0.0,0.0,0.0,생물공학,20260401
030520,19060,20150,20150,20150,121681,2433000000,5.72,KOSDAQ,487200000000,stock,한글과컴퓨터,0.0,0.0,0.0,소프트웨어,20260401
067630,3805,3965,3965,3965,177132,696000000,4.2,KOSDAQ,483400000000,stock,HLB생명과학,0.0,0.0,0.0,건강관리장비와용품,20260401
079370,14460,15450,15450,15450,404470,6169000000,6.85,KOSDAQ,479200000000,stock,제우스,0.0,0.0,0.0,반도체와반도체장비,20260401
064260,5960,6310,6310,6310,840185,5216000000,5.87,KOSDAQ,477300000000,stock,다날,0.0,0.0,0.0,IT서비스,20260401
039440,28450,30600,30600,30600,96446,2921000000,7.56,KOSDAQ,474500000000,stock,에스티아이,0.0,0.0,0.0,반도체와반도체장비,20260401
019210,12310,12650,12650,12650,919321,11440000000,2.76,KOSDAQ,470500000000,stock,와이지-원,0.0,0.0,0.0,기계,20260401
078350,27950,30700,30700,30700,510041,15816000000,9.84,KOSDAQ,468000000000,stock,한양디지텍,0.0,0.0,0.0,반도체와반도체장비,20260401
033640,16700,20100,20100,20100,531103,10387000000,20.36,KOSDAQ,463500000000,stock,네패스,0.0,0.0,0.0,반도체와반도체장비,20260401
089010,26100,28300,28300,28300,74007,2068000000,8.43,KOSDAQ,462400000000,stock,켐트로닉스,0.0,0.0,0.0,전자장비와기기,20260401
034950,99500,100700,100700,100700,651,65000000,1.21,KOSDAQ,457200000000,stock,한국기업평가,0.0,0.0,0.0,상업서비스와공급품,20260401
101930,46200,49150,49150,49150,7394,358000000,6.39,KOSDAQ,453800000000,stock,인화정공,0.0,0.0,0.0,조선,20260401
059090,12560,13550,13550,13550,233104,3138000000,7.88,KOSDAQ,452800000000,stock,미코,0.0,0.0,0.0,반도체와반도체장비,20260401
168360,18780,21250,21250,21250,138598,2881000000,13.15,KOSDAQ,452400000000,stock,펨트론,0.0,0.0,0.0,전자장비와기기,20260401
091700,7620,8190,8190,8190,329063,2663000000,7.48,KOSDAQ,450500000000,stock,파트론,0.0,0.0,0.0,핸드셋,20260401
228760,17200,18090,18090,18090,120806,2171000000,5.17,KOSDAQ,449700000000,stock,지노믹트리,0.0,0.0,0.0,건강관리장비와용품,20260401
220100,18620,20050,20050,20050,54988,1084000000,7.68,KOSDAQ,449700000000,stock,퓨쳐켐,0.0,0.0,0.0,제약,20260401
230240,27600,33700,33700,33700,2444945,84463000000,22.1,KOSDAQ,448500000000,stock,에치에프알,8421708050.0,-5330116800.0,-2388314850.0,통신장비,20260401
107640,47100,49350,49350,49350,123209,6013000000,4.78,KOSDAQ,447400000000,stock,한중엔시에스,0.0,0.0,0.0,전기장비,20260401
900290,5190,5500,5500,5500,261444,1433000000,5.97,KOSDAQ,444700000000,stock,GRT,0.0,0.0,0.0,화학,20260401
080580,18970,21450,21450,21450,663189,13930000000,13.07,KOSDAQ,441500000000,stock,오킨스전자,0.0,0.0,0.0,반도체와반도체장비,20260401
065660,42950,44000,44000,44000,64319,2839000000,2.44,KOSDAQ,440300000000,stock,안트로젠,0.0,0.0,0.0,제약,20260401
122640,18980,20400,20400,20400,212790,4338000000,7.48,KOSDAQ,435500000000,stock,예스티,0.0,0.0,0.0,반도체와반도체장비,20260401
037460,24000,26600,26600,26600,625865,16645000000,10.83,KOSDAQ,434100000000,stock,삼지전자,0.0,0.0,0.0,통신장비,20260401
441270,9580,10350,10350,10350,326017,3338000000,8.04,KOSDAQ,429600000000,stock,파인엠텍,0.0,0.0,0.0,핸드셋,20260401
101730,4970,5100,5100,5100,57067,291000000,2.62,KOSDAQ,427400000000,stock,위메이드맥스,0.0,0.0,0.0,게임엔터테인먼트,20260401
013030,34950,36300,36300,36300,48238,1741000000,3.86,KOSDAQ,427200000000,stock,하이록코리아,0.0,0.0,0.0,기계,20260401
033160,15200,18330,18330,18330,2000791,36423000000,20.59,KOSDAQ,426600000000,stock,엠케이전자,3687475570.0,1735103400.0,-5891581700.0,반도체와반도체장비,20260401
069080,12010,12250,12250,12250,54947,676000000,2.0,KOSDAQ,423900000000,stock,웹젠,0.0,0.0,0.0,게임엔터테인먼트,20260401
0001A0,16350,17050,17050,17050,137072,2339000000,4.28,KOSDAQ,422700000000,stock,덕양에너젠,0.0,0.0,0.0,,20260401
308430,31400,32900,32900,32900,136668,4531000000,4.78,KOSDAQ,422200000000,stock,셀비온,0.0,0.0,0.0,제약,20260401
450950,10930,11200,11200,11200,134987,1462000000,2.47,KOSDAQ,421400000000,stock,아스테라시스,0.0,0.0,0.0,건강관리장비와용품,20260401
394800,12450,13120,13120,13120,171039,2241000000,5.38,KOSDAQ,416700000000,stock,쓰리빌리언,0.0,0.0,0.0,건강관리기술,20260401
340570,49950,50800,50800,50800,45472,2283000000,1.7,KOSDAQ,412900000000,stock,티앤엘,0.0,0.0,0.0,건강관리장비와용품,20260401
394280,14460,15630,15630,15630,278919,4303000000,8.09,KOSDAQ,410700000000,stock,오픈엣지테크놀로지,0.0,0.0,0.0,반도체와반도체장비,20260401
241770,36700,39900,39900,39900,55623,2183000000,8.72,KOSDAQ,406700000000,stock,메카로,0.0,0.0,0.0,반도체와반도체장비,20260401
041920,20200,21850,21850,21850,374375,8126000000,8.17,KOSDAQ,406400000000,stock,메디아나,0.0,0.0,0.0,건강관리장비와용품,20260401
455900,24800,26600,26600,26600,47970,1264000000,7.26,KOSDAQ,405600000000,stock,엔젤로보틱스,0.0,0.0,0.0,건강관리장비와용품,20260401
078340,31450,33500,33500,33500,87703,2931000000,6.52,KOSDAQ,405100000000,stock,컴투스,0.0,0.0,0.0,게임엔터테인먼트,20260401
114810,12820,14040,14040,14040,161420,2236000000,9.52,KOSDAQ,401400000000,stock,한솔아이원스,0.0,0.0,0.0,반도체와반도체장비,20260401
117730,16820,18050,18050,18050,95064,1701000000,7.31,KOSDAQ,400400000000,stock,티로보틱스,0.0,0.0,0.0,기계,20260401
041830,27600,29500,29500,29500,50715,1476000000,6.88,KOSDAQ,397700000000,stock,인바디,0.0,0.0,0.0,건강관리장비와용품,20260401
200670,33550,35350,35350,35350,35629,1244000000,5.37,KOSDAQ,397000000000,stock,휴메딕스,0.0,0.0,0.0,제약,20260401
046120,10800,11860,11860,11860,1519555,17684000000,9.81,KOSDAQ,390100000000,stock,오르비텍,0.0,0.0,0.0,에너지장비및서비스,20260401
144510,23150,24650,24650,24650,30961,756000000,6.48,KOSDAQ,389500000000,stock,지씨셀,0.0,0.0,0.0,건강관리업체및서비스,20260401
0088M0,38650,40050,40050,40050,768346,31486000000,3.62,KOSDAQ,389200000000,stock,메쥬,-2706293700.0,785333800.0,22892390650.0,,20260401
078020,6680,7010,7010,7010,224102,1562000000,4.94,KOSDAQ,388900000000,stock,LS증권,0.0,0.0,0.0,증권,20260401
084990,8320,8380,8380,8380,598687,5017000000,0.72,KOSDAQ,386300000000,stock,헬릭스미스,0.0,0.0,0.0,생물공학,20260401
389260,22000,21550,21550,21550,588548,12641000000,-2.05,KOSDAQ,386100000000,stock,대명에너지,0.0,0.0,0.0,에너지장비및서비스,20260401
317330,18580,18760,18760,18760,326178,6002000000,0.97,KOSDAQ,384100000000,stock,덕산테코피아,0.0,0.0,0.0,반도체와반도체장비,20260401
053030,11200,11750,11750,11750,180342,2111000000,4.91,KOSDAQ,384000000000,stock,바이넥스,0.0,0.0,0.0,제약,20260401
114190,15610,14700,14700,14700,1173851,16803000000,-5.83,KOSDAQ,384000000000,stock,강원에너지,0.0,0.0,0.0,전자장비와기기,20260401
298830,6520,7140,7140,7140,504458,3535000000,9.51,KOSDAQ,381700000000,stock,슈어소프트테크,0.0,0.0,0.0,소프트웨어,20260401
241520,13030,14050,14050,14050,629307,8746000000,7.83,KOSDAQ,379400000000,stock,DSC인베스트먼트,0.0,0.0,0.0,창업투자,20260401
003800,32850,34100,34100,34100,3348,113000000,3.81,KOSDAQ,378200000000,stock,에이스침대,0.0,0.0,0.0,가구,20260401
089980,21550,23600,23600,23600,109100,2529000000,9.51,KOSDAQ,377300000000,stock,상아프론테크,0.0,0.0,0.0,전자장비와기기,20260401
046970,8350,8580,8580,8580,37960749,345876000000,2.75,KOSDAQ,376000000000,stock,우리로,-2354700.0,-1676438070.0,4208357090.0,컴퓨터와주변기기,20260401
321550,11910,12900,12900,12900,433392,5569000000,8.31,KOSDAQ,375100000000,stock,티움바이오,0.0,0.0,0.0,제약,20260401
314930,11900,12600,12600,12600,44600,561000000,5.88,KOSDAQ,375000000000,stock,바이오다인,0.0,0.0,0.0,건강관리장비와용품,20260401
108860,13200,13870,13870,13870,1676057,23332000000,5.08,KOSDAQ,373300000000,stock,셀바스AI,0.0,0.0,0.0,건강관리장비와용품,20260401
035890,1623,1623,1623,1623,0,0,0.0,KOSDAQ,373000000000,stock,서희건설,0.0,0.0,0.0,건설,20260401
0015G0,29700,31650,31650,31650,241006,7560000000,6.57,KOSDAQ,370400000000,stock,그린광학,0.0,0.0,0.0,,20260401
036890,15700,16760,16760,16760,249438,4173000000,6.75,KOSDAQ,369300000000,stock,진성티이씨,0.0,0.0,0.0,기계,20260401
110990,18390,19450,19450,19450,129655,2507000000,5.76,KOSDAQ,367600000000,stock,디아이티,0.0,0.0,0.0,디스플레이장비및부품,20260401
089890,18870,22150,22150,22150,276960,6080000000,17.38,KOSDAQ,367400000000,stock,코세스,0.0,0.0,0.0,반도체와반도체장비,20260401
035810,5620,5690,5690,5690,376286,2120000000,1.25,KOSDAQ,367100000000,stock,이지홀딩스,0.0,0.0,0.0,식품,20260401
078130,315,325,325,325,685181,220000000,3.17,KOSDAQ,366400000000,stock,국일제지,0.0,0.0,0.0,종이와목재,20260401
290550,17670,18310,18310,18310,340284,6264000000,3.62,KOSDAQ,366200000000,stock,디케이티,0.0,0.0,0.0,핸드셋,20260401
018000,1458,1492,1492,1492,6080267,9305000000,2.33,KOSDAQ,365800000000,stock,유니슨,0.0,0.0,0.0,에너지장비및서비스,20260401
482630,15300,16670,16670,16670,179879,2950000000,8.95,KOSDAQ,364900000000,stock,삼양엔씨켐,0.0,0.0,0.0,반도체와반도체장비,20260401
092870,25500,27900,27900,27900,152610,4225000000,9.41,KOSDAQ,364100000000,stock,엑시콘,0.0,0.0,0.0,반도체와반도체장비,20260401
352480,26300,26700,26700,26700,12905,345000000,1.52,KOSDAQ,363900000000,stock,씨앤씨인터내셔널,0.0,0.0,0.0,화장품,20260401
475400,29200,30900,30900,30900,74896,2309000000,5.82,KOSDAQ,363300000000,stock,씨메스,0.0,0.0,0.0,기계,20260401
051500,30600,30500,30500,30500,52744,1619000000,-0.33,KOSDAQ,362100000000,stock,CJ프레시웨이,0.0,0.0,0.0,식품과기본식료품소매,20260401
221800,19000,22550,22550,22550,1766638,39715000000,18.68,KOSDAQ,359300000000,stock,유투바이오,59984250.0,967193910.0,174548530.0,건강관리업체및서비스,20260401
354320,47750,55900,55900,55900,372700,20582000000,17.07,KOSDAQ,357300000000,stock,알멕,0.0,0.0,0.0,자동차부품,20260401
079940,25250,26500,26500,26500,68271,1753000000,4.95,KOSDAQ,355600000000,stock,가비아,0.0,0.0,0.0,IT서비스,20260401
474650,56400,62000,62000,62000,88635,5537000000,9.93,KOSDAQ,354300000000,stock,링크솔루션,0.0,0.0,0.0,기계,20260401
086390,15770,16640,16640,16640,164712,2729000000,5.52,KOSDAQ,351700000000,stock,유니테스트,0.0,0.0,0.0,반도체와반도체장비,20260401
389500,47200,52700,52700,52700,127136,6660000000,11.65,KOSDAQ,350700000000,stock,에스비비테크,0.0,0.0,0.0,기계,20260401
389020,48450,54500,54500,54500,541794,29669000000,12.49,KOSDAQ,350600000000,stock,자람테크놀로지,1668133950.0,-4059726550.0,2492409350.0,통신장비,20260401
094360,15240,16280,16280,16280,67430,1088000000,6.82,KOSDAQ,347300000000,stock,칩스앤미디어,0.0,0.0,0.0,반도체와반도체장비,20260401
204620,4770,4940,4940,4940,954864,4663000000,3.56,KOSDAQ,347200000000,stock,글로벌텍스프리,0.0,0.0,0.0,기타금융,20260401
049630,2740,2965,2965,2965,2131286,6186000000,8.21,KOSDAQ,346600000000,stock,재영솔루텍,0.0,0.0,0.0,핸드셋,20260401
136480,3200,3260,3260,3260,1760050,5746000000,1.88,KOSDAQ,346200000000,stock,하림,0.0,0.0,0.0,식품,20260401
170920,30300,32750,32750,32750,208804,6711000000,8.09,KOSDAQ,346000000000,stock,엘티씨,0.0,0.0,0.0,반도체와반도체장비,20260401
234340,23500,24750,24750,24750,480651,11831000000,5.32,KOSDAQ,345800000000,stock,헥토파이낸셜,0.0,0.0,0.0,IT서비스,20260401
058970,26900,27900,27900,27900,39853,1109000000,3.72,KOSDAQ,344900000000,stock,엠로,0.0,0.0,0.0,소프트웨어,20260401
200130,11420,11590,11590,11590,68831,793000000,1.49,KOSDAQ,340900000000,stock,콜마비앤에이치,0.0,0.0,0.0,건강관리업체및서비스,20260401
304360,28700,27400,27400,27400,172596,4753000000,-4.53,KOSDAQ,339400000000,stock,에스바이오메딕스,0.0,0.0,0.0,생물공학,20260401
419530,31750,33900,33900,33900,74798,2477000000,6.77,KOSDAQ,338700000000,stock,SAMG엔터,0.0,0.0,0.0,방송과엔터테인먼트,20260401
448280,11400,11370,11370,11370,30233,347000000,-0.26,KOSDAQ,336900000000,stock,에코아이,0.0,0.0,0.0,상업서비스와공급품,20260401
093520,22450,23700,23700,23700,73616,1725000000,5.57,KOSDAQ,335700000000,stock,매커스,0.0,0.0,0.0,반도체와반도체장비,20260401
043150,21650,22500,22500,22500,18024,402000000,3.93,KOSDAQ,334200000000,stock,바텍,0.0,0.0,0.0,건강관리장비와용품,20260401
217730,3060,3550,3550,3550,4992936,17149000000,16.01,KOSDAQ,333900000000,stock,강스템바이오텍,0.0,0.0,0.0,생물공학,20260401
085910,20050,23800,23800,23800,524293,12529000000,18.7,KOSDAQ,331600000000,stock,네오티스,0.0,0.0,0.0,자동차부품,20260401
179900,15210,16740,16740,16740,122530,2034000000,10.06,KOSDAQ,331300000000,stock,유티아이,0.0,0.0,0.0,핸드셋,20260401
309710,24200,25800,25800,25800,132200,3266000000,6.61,KOSDAQ,329800000000,stock,아이티켐,0.0,0.0,0.0,제약,20260401
365270,14150,15040,15040,15040,229106,3427000000,6.29,KOSDAQ,329700000000,stock,큐라클,0.0,0.0,0.0,제약,20260401
236200,45750,47200,47200,47200,14961,704000000,3.17,KOSDAQ,329200000000,stock,슈프리마,0.0,0.0,0.0,전자장비와기기,20260401
194480,27650,27100,27100,27100,225873,6206000000,-1.99,KOSDAQ,328700000000,stock,데브시스터즈,0.0,0.0,0.0,게임엔터테인먼트,20260401
462350,14260,15850,15850,15850,629592,9983000000,11.15,KOSDAQ,328600000000,stock,이노스페이스,0.0,0.0,0.0,우주항공과국방,20260401
088800,3830,4350,4350,4350,3297802,14337000000,13.58,KOSDAQ,328500000000,stock,에이스테크,0.0,0.0,0.0,통신장비,20260401
378340,14630,15300,15300,15300,88074,1335000000,4.58,KOSDAQ,328400000000,stock,필에너지,0.0,0.0,0.0,전기제품,20260401
064820,9810,10550,10550,10550,82638,857000000,7.54,KOSDAQ,326000000000,stock,케이프,0.0,0.0,0.0,증권,20260401
094480,7800,8300,8300,8300,225527,1835000000,6.41,KOSDAQ,325600000000,stock,갤럭시아머니트리,0.0,0.0,0.0,IT서비스,20260401
086820,11810,12520,12520,12520,224008,2819000000,6.01,KOSDAQ,324600000000,stock,바이오솔루션,0.0,0.0,0.0,생물공학,20260401
073490,38050,42600,42600,42600,372307,15883000000,11.96,KOSDAQ,323900000000,stock,이노와이어리스,0.0,0.0,0.0,통신장비,20260401
099430,4885,5250,5250,5250,355277,1826000000,7.47,KOSDAQ,323600000000,stock,바이오플러스,0.0,0.0,0.0,건강관리장비와용품,20260401
060720,12560,13660,13660,13660,400521,5393000000,8.76,KOSDAQ,323400000000,stock,KH바텍,0.0,0.0,0.0,핸드셋,20260401
138610,26450,27900,27900,27900,46382,1283000000,5.48,KOSDAQ,317100000000,stock,나이벡,0.0,0.0,0.0,건강관리장비와용품,20260401
012210,13140,14250,14250,14250,2165715,31812000000,8.45,KOSDAQ,316200000000,stock,삼미금속,-4866200.0,-1192118520.0,1218519980.0,기계,20260401
243070,25350,26300,26300,26300,9542,248000000,3.75,KOSDAQ,315100000000,stock,휴온스,0.0,0.0,0.0,제약,20260401
099440,4635,4605,4605,4605,1547712,7078000000,-0.65,KOSDAQ,314300000000,stock,스맥,0.0,0.0,0.0,기계,20260401
101360,16950,17620,17620,17620,82349,1451000000,3.95,KOSDAQ,313400000000,stock,에코앤드림,0.0,0.0,0.0,화학,20260401
042370,10890,11930,11930,11930,499331,5869000000,9.55,KOSDAQ,312600000000,stock,비츠로테크,0.0,0.0,0.0,전기제품,20260401
215000,48700,49800,49800,49800,18165,903000000,2.26,KOSDAQ,312500000000,stock,골프존,0.0,0.0,0.0,"호텔,레스토랑,레저",20260401
200470,6490,7360,7360,7360,777936,5587000000,13.41,KOSDAQ,311800000000,stock,에이팩트,0.0,0.0,0.0,반도체와반도체장비,20260401
095500,9650,10000,10000,10000,803199,7917000000,3.63,KOSDAQ,310100000000,stock,미래나노텍,0.0,0.0,0.0,디스플레이장비및부품,20260401
416180,32350,34300,34300,34300,33731,1145000000,6.03,KOSDAQ,310100000000,stock,신성에스티,0.0,0.0,0.0,전기제품,20260401
023410,3885,4000,4000,4000,201695,805000000,2.96,KOSDAQ,309200000000,stock,유진기업,0.0,0.0,0.0,건축자재,20260401
445090,26750,28300,28300,28300,32860,915000000,5.79,KOSDAQ,309200000000,stock,에이직랜드,0.0,0.0,0.0,반도체와반도체장비,20260401
330860,22650,25350,25350,25350,460591,11402000000,11.92,KOSDAQ,308900000000,stock,네패스아크,0.0,0.0,0.0,반도체와반도체장비,20260401
051370,12000,13200,13200,13200,283866,3676000000,10.0,KOSDAQ,307900000000,stock,인터플렉스,0.0,0.0,0.0,전자장비와기기,20260401
255220,2605,2820,2820,2820,2684645,7501000000,8.25,KOSDAQ,306900000000,stock,SG,0.0,0.0,0.0,건축자재,20260401
265520,19010,20250,20250,20250,144215,2907000000,6.52,KOSDAQ,304800000000,stock,AP시스템,0.0,0.0,0.0,디스플레이장비및부품,20260401
069540,2480,3115,3115,3115,26743048,80769000000,25.6,KOSDAQ,304000000000,stock,빛과전자,-2082100.0,-1248218145.0,1246629835.0,통신장비,20260401
322310,29750,32400,32400,32400,202433,6537000000,8.91,KOSDAQ,303500000000,stock,오로스테크놀로지,0.0,0.0,0.0,반도체와반도체장비,20260401
472850,5010,5270,5270,5270,50146,260000000,5.19,KOSDAQ,303400000000,stock,폰드그룹,0.0,0.0,0.0,"섬유,의류,신발,호화품",20260401
451760,17100,19070,19070,19070,382223,7220000000,11.52,KOSDAQ,301000000000,stock,컨텍,0.0,0.0,0.0,우주항공과국방,20260401
126600,4700,4790,4790,4790,3863899,18687000000,1.91,KOSDAQ,300700000000,stock,BGF에코머티리얼즈,0.0,0.0,0.0,화학,20260401
014940,6110,6570,6570,6570,153326,991000000,7.53,KOSDAQ,299400000000,stock,오리엔탈정공,0.0,0.0,0.0,조선,20260401
045390,3865,4240,4240,4240,819929,3393000000,9.7,KOSDAQ,298800000000,stock,대아티아이,0.0,0.0,0.0,IT서비스,20260401
151860,5930,6270,6270,6270,184563,1137000000,5.73,KOSDAQ,298500000000,stock,KG에코솔루션,0.0,0.0,0.0,자동차,20260401
023760,918,944,944,944,163711,154000000,2.83,KOSDAQ,297900000000,stock,한국캐피탈,0.0,0.0,0.0,기타금융,20260401
274090,20100,21700,21700,21700,381192,8250000000,7.96,KOSDAQ,297500000000,stock,켄코아에어로스페이스,0.0,0.0,0.0,우주항공과국방,20260401
054950,23450,24600,24600,24600,23050,560000000,4.9,KOSDAQ,297400000000,stock,제이브이엠,0.0,0.0,0.0,건강관리장비와용품,20260401
160980,23100,27150,27150,27150,481249,12612000000,17.53,KOSDAQ,296600000000,stock,싸이맥스,0.0,0.0,0.0,반도체와반도체장비,20260401
251370,15580,16810,16810,16810,591399,10197000000,7.89,KOSDAQ,296300000000,stock,와이엠티,0.0,0.0,0.0,화학,20260401
067390,702,724,724,724,675264,490000000,3.13,KOSDAQ,296200000000,stock,아스트,0.0,0.0,0.0,우주항공과국방,20260401
243840,7050,7680,7680,7680,704279,5288000000,8.94,KOSDAQ,296100000000,stock,신흥에스이씨,0.0,0.0,0.0,전기제품,20260401
216080,7480,7950,7950,7950,152979,1211000000,6.28,KOSDAQ,295800000000,stock,제테마,0.0,0.0,0.0,건강관리장비와용품,20260401
036170,4850,4810,4810,4810,2554505,12945000000,-0.82,KOSDAQ,295200000000,stock,에이치엠넥스,0.0,0.0,0.0,디스플레이장비및부품,20260401
049070,15980,17130,17130,17130,42659,719000000,7.2,KOSDAQ,294600000000,stock,인탑스,0.0,0.0,0.0,핸드셋,20260401
064550,10980,11270,11270,11270,74420,837000000,2.64,KOSDAQ,290900000000,stock,바이오니아,0.0,0.0,0.0,생물공학,20260401
025770,7630,7760,7760,7760,6433,50000000,1.7,KOSDAQ,290600000000,stock,한국정보통신,0.0,0.0,0.0,IT서비스,20260401
078070,14530,16340,16340,16340,873613,14271000000,12.46,KOSDAQ,287700000000,stock,유비쿼스홀딩스,0.0,0.0,0.0,통신장비,20260401
035600,10020,10380,10380,10380,53887,556000000,3.59,KOSDAQ,286000000000,stock,KG이니시스,0.0,0.0,0.0,IT서비스,20260401
357550,51500,52300,52300,52300,3809,199000000,1.55,KOSDAQ,285300000000,stock,석경에이티,0.0,0.0,0.0,화학,20260401
294570,27000,28250,28250,28250,27630,772000000,4.63,KOSDAQ,285100000000,stock,쿠콘,0.0,0.0,0.0,IT서비스,20260401
371950,12250,12570,12570,12570,71508,899000000,2.61,KOSDAQ,284900000000,stock,풍원정밀,0.0,0.0,0.0,디스플레이장비및부품,20260401
036200,8520,9250,9250,9250,131055,1197000000,8.57,KOSDAQ,283600000000,stock,유니셈,0.0,0.0,0.0,반도체와반도체장비,20260401
361390,28750,29900,29900,29900,297897,9111000000,4.0,KOSDAQ,281200000000,stock,제노코,0.0,0.0,0.0,우주항공과국방,20260401
425040,13200,13170,13170,13170,3701377,48144000000,-0.23,KOSDAQ,280900000000,stock,티이엠씨,-4066808560.0,1894860920.0,3251156880.0,반도체와반도체장비,20260401
272110,32300,35000,35000,35000,94116,3252000000,8.36,KOSDAQ,280900000000,stock,케이엔제이,0.0,0.0,0.0,반도체와반도체장비,20260401
092730,16950,17460,17460,17460,30840,531000000,3.01,KOSDAQ,279800000000,stock,네오팜,0.0,0.0,0.0,화장품,20260401
452280,13850,14540,14540,14540,396194,5785000000,4.98,KOSDAQ,279800000000,stock,한선엔지니어링,0.0,0.0,0.0,기계,20260401
0008Z0,28100,29450,29450,29450,28861,845000000,4.8,KOSDAQ,277900000000,stock,에스엔시스,0.0,0.0,0.0,,20260401
304100,21200,22050,22050,22050,57857,1282000000,4.01,KOSDAQ,277700000000,stock,솔트룩스,0.0,0.0,0.0,IT서비스,20260401
067080,14170,14880,14880,14880,85387,1259000000,5.01,KOSDAQ,277000000000,stock,대화제약,0.0,0.0,0.0,제약,20260401
058820,1742,1871,1871,1871,684876,1265000000,7.41,KOSDAQ,276600000000,stock,CMG제약,0.0,0.0,0.0,제약,20260401
024060,19240,18420,18420,18420,2335856,43139000000,-4.26,KOSDAQ,276300000000,stock,흥구석유,-1322800.0,-1989275750.0,2190036860.0,석유와가스,20260401
464080,14290,15480,15480,15480,189478,2889000000,8.33,KOSDAQ,275500000000,stock,에스오에스랩,0.0,0.0,0.0,전자장비와기기,20260401
314130,7890,7880,7880,7880,531378,4199000000,-0.13,KOSDAQ,275000000000,stock,지놈앤컴퍼니,0.0,0.0,0.0,제약,20260401
018310,18580,18670,18670,18670,3352,63000000,0.48,KOSDAQ,274400000000,stock,삼목에스폼,0.0,0.0,0.0,건축제품,20260401
267980,34800,35350,35350,35350,8550,300000000,1.58,KOSDAQ,270900000000,stock,매일유업,0.0,0.0,0.0,식품,20260401
064290,16810,21000,21000,21000,1306977,26541000000,24.93,KOSDAQ,270100000000,stock,인텍플러스,562740410.0,-706511950.0,-2406350.0,반도체와반도체장비,20260401
0007C0,31450,33550,33550,33550,175136,5805000000,6.68,KOSDAQ,269400000000,stock,아크릴,0.0,0.0,0.0,,20260401
012860,3275,3675,3675,3675,4981784,18176000000,12.21,KOSDAQ,269100000000,stock,모베이스전자,0.0,0.0,0.0,자동차부품,20260401
226590,23300,25200,25200,25200,432105,10826000000,8.15,KOSDAQ,267900000000,stock,엠디바이스,0.0,0.0,0.0,반도체와반도체장비,20260401
256840,3675,3905,3905,3905,339623,1302000000,6.26,KOSDAQ,267100000000,stock,한국비엔씨,0.0,0.0,0.0,건강관리장비와용품,20260401
013120,2875,2925,2925,2925,100662,295000000,1.74,KOSDAQ,265600000000,stock,동원개발,0.0,0.0,0.0,건설,20260401
182400,3670,3670,3670,3670,0,0,0.0,KOSDAQ,265500000000,stock,엔케이젠바이오텍코리아,0.0,0.0,0.0,생명과학도구및서비스,20260401
054210,9820,10480,10480,10480,289064,3006000000,6.72,KOSDAQ,265100000000,stock,이랜텍,0.0,0.0,0.0,핸드셋,20260401
094820,16300,17480,17480,17480,249241,4284000000,7.24,KOSDAQ,263600000000,stock,일진파워,0.0,0.0,0.0,건설,20260401
043370,12120,12510,12510,12510,21253,264000000,3.22,KOSDAQ,262700000000,stock,피에이치에이,0.0,0.0,0.0,자동차부품,20260401
176750,8900,9230,9230,9230,25025,229000000,3.71,KOSDAQ,262600000000,stock,듀켐바이오,0.0,0.0,0.0,제약,20260401
092460,14320,15270,15270,15270,53269,800000000,6.63,KOSDAQ,261300000000,stock,한라IMS,0.0,0.0,0.0,조선,20260401
394420,18450,23950,23950,23950,9655301,206869000000,29.81,KOSDAQ,259900000000,stock,리센스메디컬,-6247778850.0,-514422900.0,13243262400.0,건강관리장비와용품,20260401
474170,13300,14560,14560,14560,245823,3516000000,9.47,KOSDAQ,259400000000,stock,루미르,0.0,0.0,0.0,우주항공과국방,20260401
